id,artist,name,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,crit_acclaim
2D0the6JBRyOpMeBkPFkGY,Matt Maltese,Greatest Comedian,36,0.109,https://api.spotify.com/v1/audio-analysis/2D0the6JBRyOpMeBkPFkGY,0.8009999999999999,167043,0.61,0.0069,6,0.0727,-6.981,1,0.0341,104.199,4,https://api.spotify.com/v1/tracks/2D0the6JBRyOpMeBkPFkGY,audio_features,spotify:track:2D0the6JBRyOpMeBkPFkGY,0.9420000000000001,1
6Xk5AaN4n4SnW71473GI7A,St. Vincent,Fast Slow Disco,57,0.0386,https://api.spotify.com/v1/audio-analysis/6Xk5AaN4n4SnW71473GI7A,0.606,197005,0.828,0.000148,10,0.313,-7.51,0,0.0577,113.975,4,https://api.spotify.com/v1/tracks/6Xk5AaN4n4SnW71473GI7A,audio_features,spotify:track:6Xk5AaN4n4SnW71473GI7A,0.38799999999999996,1
7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),83,0.0609,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,audio_features,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.294,1
1Kx7v0fl7Lz7pApb8QHNS1,Shame,Friction,40,0.00366,https://api.spotify.com/v1/audio-analysis/1Kx7v0fl7Lz7pApb8QHNS1,0.475,271911,0.922,0.0343,5,0.32,-4.029,1,0.0385,128.04399999999998,4,https://api.spotify.com/v1/tracks/1Kx7v0fl7Lz7pApb8QHNS1,audio_features,spotify:track:1Kx7v0fl7Lz7pApb8QHNS1,0.6609999999999999,1
2jdAqci2mLt0Njv8euSZWS,Vince Staples,Get The Fuck Off My Dick,51,0.085,https://api.spotify.com/v1/audio-analysis/2jdAqci2mLt0Njv8euSZWS,0.925,220560,0.725,0.0,0,0.0983,-5.932,1,0.155,133.007,4,https://api.spotify.com/v1/tracks/2jdAqci2mLt0Njv8euSZWS,audio_features,spotify:track:2jdAqci2mLt0Njv8euSZWS,0.479,1
05eGgfS1empJmZDTDY6U7t,David Byrne,Everybody's Coming To My House,35,0.0163,https://api.spotify.com/v1/audio-analysis/05eGgfS1empJmZDTDY6U7t,0.662,209893,0.97,0.00207,9,0.0979,-4.855,1,0.0871,126.038,4,https://api.spotify.com/v1/tracks/05eGgfS1empJmZDTDY6U7t,audio_features,spotify:track:05eGgfS1empJmZDTDY6U7t,0.675,1
0ToC28lLiwEKyQdN4FXypS,BROCKHAMPTON,1998 TRUMAN,59,0.166,https://api.spotify.com/v1/audio-analysis/0ToC28lLiwEKyQdN4FXypS,0.607,245333,0.713,0.0,5,0.769,-6.206,1,0.243,134.994,4,https://api.spotify.com/v1/tracks/0ToC28lLiwEKyQdN4FXypS,audio_features,spotify:track:0ToC28lLiwEKyQdN4FXypS,0.48200000000000004,1
2URDbWGmPz3vhagl25p8OC,Arctic Monkeys,Tranquility Base Hotel & Casino,59,0.0411,https://api.spotify.com/v1/audio-analysis/2URDbWGmPz3vhagl25p8OC,0.584,212093,0.835,0.0147,9,0.19899999999999998,-4.3260000000000005,0,0.0297,142.2,4,https://api.spotify.com/v1/tracks/2URDbWGmPz3vhagl25p8OC,audio_features,spotify:track:2URDbWGmPz3vhagl25p8OC,0.7809999999999999,1
3TgMcrV32NUKjEG2ujn9eh,The 1975,It's Not Living (If It's Not With You),75,0.000254,https://api.spotify.com/v1/audio-analysis/3TgMcrV32NUKjEG2ujn9eh,0.618,248336,0.8370000000000001,0.00037799999999999997,1,0.0618,-5.337999999999999,1,0.0304,121.227,4,https://api.spotify.com/v1/tracks/3TgMcrV32NUKjEG2ujn9eh,audio_features,spotify:track:3TgMcrV32NUKjEG2ujn9eh,0.526,1
6VCeywT4JeawuZOUkQ1okx,King Princess,Pussy Is God,68,0.049,https://api.spotify.com/v1/audio-analysis/6VCeywT4JeawuZOUkQ1okx,0.7390000000000001,205533,0.621,0.0036899999999999997,11,0.0718,-6.928999999999999,0,0.23800000000000002,85.969,4,https://api.spotify.com/v1/tracks/6VCeywT4JeawuZOUkQ1okx,audio_features,spotify:track:6VCeywT4JeawuZOUkQ1okx,0.462,1
0SrVNCp7iMfrjZ0SBYBKno,BODEGA,How Did This Happen !?,31,0.136,https://api.spotify.com/v1/audio-analysis/0SrVNCp7iMfrjZ0SBYBKno,0.649,180938,0.7909999999999999,0.000439,4,0.18100000000000002,-4.556,0,0.0515,149.862,4,https://api.spotify.com/v1/tracks/0SrVNCp7iMfrjZ0SBYBKno,audio_features,spotify:track:0SrVNCp7iMfrjZ0SBYBKno,0.877,1
08ZCgkLKpcgrcSPCHN2v8J,Grimes,We Appreciate Power,4,0.00898,https://api.spotify.com/v1/audio-analysis/08ZCgkLKpcgrcSPCHN2v8J,0.534,334688,0.899,4.3200000000000007e-05,2,0.4,-4.18,0,0.0509,108.03299999999999,4,https://api.spotify.com/v1/tracks/08ZCgkLKpcgrcSPCHN2v8J,audio_features,spotify:track:08ZCgkLKpcgrcSPCHN2v8J,0.43200000000000005,1
28TwQfUt2pJbmHLwoR281y,Lily Allen,Trigger Bang (feat. Giggs),51,0.185,https://api.spotify.com/v1/audio-analysis/28TwQfUt2pJbmHLwoR281y,0.659,212147,0.718,0.0,11,0.111,-5.417000000000001,1,0.0502,77.99600000000001,4,https://api.spotify.com/v1/tracks/28TwQfUt2pJbmHLwoR281y,audio_features,spotify:track:28TwQfUt2pJbmHLwoR281y,0.46799999999999997,1
7gbpozqwdFoqvv19BTk2hu,Years & Years,Sanctify,55,0.0152,https://api.spotify.com/v1/audio-analysis/7gbpozqwdFoqvv19BTk2hu,0.667,189815,0.624,2.05e-05,1,0.29600000000000004,-5.527,1,0.0688,101.96,4,https://api.spotify.com/v1/tracks/7gbpozqwdFoqvv19BTk2hu,audio_features,spotify:track:7gbpozqwdFoqvv19BTk2hu,0.19,1
5QwAIKnwgEvMlEXzGZIw2E,Rejjie Snow,Charlie Brown,49,0.217,https://api.spotify.com/v1/audio-analysis/5QwAIKnwgEvMlEXzGZIw2E,0.6729999999999999,220693,0.6679999999999999,0.0,7,0.67,-6.352,0,0.0316,98.992,4,https://api.spotify.com/v1/tracks/5QwAIKnwgEvMlEXzGZIw2E,audio_features,spotify:track:5QwAIKnwgEvMlEXzGZIw2E,0.708,1
39NDBdU5Xkm5pCFGa5kZtI,Mac Miller,Ladders,75,0.23600000000000002,https://api.spotify.com/v1/audio-analysis/39NDBdU5Xkm5pCFGa5kZtI,0.802,287040,0.46299999999999997,0.0053100000000000005,8,0.105,-8.379,1,0.162,103.961,4,https://api.spotify.com/v1/tracks/39NDBdU5Xkm5pCFGa5kZtI,audio_features,spotify:track:39NDBdU5Xkm5pCFGa5kZtI,0.29100000000000004,1
1otG6j1WHNvl9WgXLWkHTo,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",71,0.301,https://api.spotify.com/v1/audio-analysis/1otG6j1WHNvl9WgXLWkHTo,0.7020000000000001,207455,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,https://api.spotify.com/v1/tracks/1otG6j1WHNvl9WgXLWkHTo,audio_features,spotify:track:1otG6j1WHNvl9WgXLWkHTo,0.843,1
7jspeyAKVWaBYvPGPe6u46,Charli XCX,Girls Night Out,50,0.00101,https://api.spotify.com/v1/audio-analysis/7jspeyAKVWaBYvPGPe6u46,0.8,221280,0.7559999999999999,0.000417,2,0.326,-5.9110000000000005,1,0.10300000000000001,124.999,4,https://api.spotify.com/v1/tracks/7jspeyAKVWaBYvPGPe6u46,audio_features,spotify:track:7jspeyAKVWaBYvPGPe6u46,0.89,1
4IeXHed9x1xm8fXyrHPnd5,J Hus,Dark Vader,61,0.275,https://api.spotify.com/v1/audio-analysis/4IeXHed9x1xm8fXyrHPnd5,0.866,169360,0.845,0.0,8,0.366,-3.6889999999999996,0,0.233,105.07700000000001,4,https://api.spotify.com/v1/tracks/4IeXHed9x1xm8fXyrHPnd5,audio_features,spotify:track:4IeXHed9x1xm8fXyrHPnd5,0.789,1
7tmJYw0aIkOjrRHFWY8xDB,Millie Turner,The Shadow,28,0.13,https://api.spotify.com/v1/audio-analysis/7tmJYw0aIkOjrRHFWY8xDB,0.7609999999999999,206267,0.7829999999999999,1.6100000000000002e-05,9,0.354,-6.393,0,0.094,128.003,4,https://api.spotify.com/v1/tracks/7tmJYw0aIkOjrRHFWY8xDB,audio_features,spotify:track:7tmJYw0aIkOjrRHFWY8xDB,0.68,1
4DIspILFDWAlU7bViTMqhS,Purple Disco Machine,Dished (Male Stripper),48,0.0358,https://api.spotify.com/v1/audio-analysis/4DIspILFDWAlU7bViTMqhS,0.773,253171,0.932,0.9009999999999999,8,0.0597,-4.895,1,0.031,122.993,4,https://api.spotify.com/v1/tracks/4DIspILFDWAlU7bViTMqhS,audio_features,spotify:track:4DIspILFDWAlU7bViTMqhS,0.391,1
3bBmpVl9rQKJsFFGLFilIS,Blood Orange,Charcoal Baby,68,0.14,https://api.spotify.com/v1/audio-analysis/3bBmpVl9rQKJsFFGLFilIS,0.622,242341,0.46,0.00036899999999999997,7,0.11900000000000001,-8.389,0,0.0372,183.24099999999999,4,https://api.spotify.com/v1/tracks/3bBmpVl9rQKJsFFGLFilIS,audio_features,spotify:track:3bBmpVl9rQKJsFFGLFilIS,0.514,1
7aHUol3Vz9xHm4Yot2dSKi,Sigrid,Sucker Punch,55,0.0015300000000000001,https://api.spotify.com/v1/audio-analysis/7aHUol3Vz9xHm4Yot2dSKi,0.638,194323,0.642,4.07e-06,7,0.0826,-4.422,1,0.0639,165.984,4,https://api.spotify.com/v1/tracks/7aHUol3Vz9xHm4Yot2dSKi,audio_features,spotify:track:7aHUol3Vz9xHm4Yot2dSKi,0.6759999999999999,1
4hNAvUCdwOdsnuiHayERXQ,Deafheaven,Canary Yellow,41,3.66e-05,https://api.spotify.com/v1/audio-analysis/4hNAvUCdwOdsnuiHayERXQ,0.275,737408,0.973,0.9129999999999999,2,0.259,-5.027,1,0.0511,92.551,4,https://api.spotify.com/v1/tracks/4hNAvUCdwOdsnuiHayERXQ,audio_features,spotify:track:4hNAvUCdwOdsnuiHayERXQ,0.22399999999999998,1
0t4z0WaQomQqPONghWn8c2,MGMT,Me and Michael,62,0.0285,https://api.spotify.com/v1/audio-analysis/0t4z0WaQomQqPONghWn8c2,0.628,289853,0.841,0.0033200000000000005,9,0.254,-4.583,1,0.0268,111.985,4,https://api.spotify.com/v1/tracks/0t4z0WaQomQqPONghWn8c2,audio_features,spotify:track:0t4z0WaQomQqPONghWn8c2,0.706,1
66tkDkPsznE5zIHNt4QkXB,Parcels,Tieduprightnow,68,0.29100000000000004,https://api.spotify.com/v1/audio-analysis/66tkDkPsznE5zIHNt4QkXB,0.863,249957,0.5329999999999999,0.00126,5,0.0794,-7.986000000000001,0,0.0484,102.025,4,https://api.spotify.com/v1/tracks/66tkDkPsznE5zIHNt4QkXB,audio_features,spotify:track:66tkDkPsznE5zIHNt4QkXB,0.738,1
1DdgqEZk4Hqfpl3drdXJun,Kanye West,No Mistakes,4,0.039,https://api.spotify.com/v1/audio-analysis/1DdgqEZk4Hqfpl3drdXJun,0.64,123040,0.643,0.0,10,0.109,-2.4419999999999997,0,0.0625,80.025,4,https://api.spotify.com/v1/tracks/1DdgqEZk4Hqfpl3drdXJun,audio_features,spotify:track:1DdgqEZk4Hqfpl3drdXJun,0.335,1
2I3dW2dCBZAJGj5X21E53k,KIDS SEE GHOSTS,Kids See Ghosts,65,0.113,https://api.spotify.com/v1/audio-analysis/2I3dW2dCBZAJGj5X21E53k,0.841,245098,0.682,9.65e-05,2,0.131,-7.007000000000001,1,0.0458,94.985,4,https://api.spotify.com/v1/tracks/2I3dW2dCBZAJGj5X21E53k,audio_features,spotify:track:2I3dW2dCBZAJGj5X21E53k,0.33799999999999997,1
28E92qrfaR7pZ7gDyqXjQc,Confidence Man,Fascination,27,0.0591,https://api.spotify.com/v1/audio-analysis/28E92qrfaR7pZ7gDyqXjQc,0.584,293280,0.907,0.0071200000000000005,5,0.111,-6.609,1,0.0399,110.007,4,https://api.spotify.com/v1/tracks/28E92qrfaR7pZ7gDyqXjQc,audio_features,spotify:track:28E92qrfaR7pZ7gDyqXjQc,0.795,1
2wF5p2dfUbEiqAnCRVNwmK,Parquet Courts,Tenderness,58,0.165,https://api.spotify.com/v1/audio-analysis/2wF5p2dfUbEiqAnCRVNwmK,0.716,186107,0.736,0.000171,7,0.0746,-3.761,1,0.0363,98.005,4,https://api.spotify.com/v1/tracks/2wF5p2dfUbEiqAnCRVNwmK,audio_features,spotify:track:2wF5p2dfUbEiqAnCRVNwmK,0.945,1
4qjLvvBh5ZeKEPyShKRf06,No Rome,Narcissist (feat. The 1975),70,0.21899999999999997,https://api.spotify.com/v1/audio-analysis/4qjLvvBh5ZeKEPyShKRf06,0.5429999999999999,195502,0.682,1.53e-06,3,0.085,-5.81,1,0.11199999999999999,179.972,4,https://api.spotify.com/v1/tracks/4qjLvvBh5ZeKEPyShKRf06,audio_features,spotify:track:4qjLvvBh5ZeKEPyShKRf06,0.424,1
4EiqUaxoBL4DHNNsHxvgQc,The Distillers,Man vs. Magnet,33,0.0306,https://api.spotify.com/v1/audio-analysis/4EiqUaxoBL4DHNNsHxvgQc,0.0874,235752,0.96,0.16899999999999998,10,0.342,-3.375,0,0.075,181.922,4,https://api.spotify.com/v1/tracks/4EiqUaxoBL4DHNNsHxvgQc,audio_features,spotify:track:4EiqUaxoBL4DHNNsHxvgQc,0.071,1
6HJcuxVgYjxcYDnPG0ystc,Florence + The Machine,Hunger,58,0.53,https://api.spotify.com/v1/audio-analysis/6HJcuxVgYjxcYDnPG0ystc,0.7290000000000001,214667,0.675,0.0,2,0.0985,-5.62,0,0.0415,116.016,4,https://api.spotify.com/v1/tracks/6HJcuxVgYjxcYDnPG0ystc,audio_features,spotify:track:6HJcuxVgYjxcYDnPG0ystc,0.332,1
3rh1Z3kyQUNpoO30jHk96P,Teleman,Submarine Life,37,0.13699999999999998,https://api.spotify.com/v1/audio-analysis/3rh1Z3kyQUNpoO30jHk96P,0.76,331403,0.73,0.867,7,0.102,-6.4,0,0.0354,110.977,4,https://api.spotify.com/v1/tracks/3rh1Z3kyQUNpoO30jHk96P,audio_features,spotify:track:3rh1Z3kyQUNpoO30jHk96P,0.614,1
5pVbLYTdihSKd8Kylfhwa7,Blossoms,There's A Reason Why (I Never Returned Your Calls),64,0.0166,https://api.spotify.com/v1/audio-analysis/5pVbLYTdihSKd8Kylfhwa7,0.493,222489,0.882,2.97e-06,11,0.188,-5.37,1,0.046,123.985,4,https://api.spotify.com/v1/tracks/5pVbLYTdihSKd8Kylfhwa7,audio_features,spotify:track:5pVbLYTdihSKd8Kylfhwa7,0.685,1
0gK3MDTXdAlAqz6wCxqOPa,Peace,You Don't Walk Away From Love,32,0.0255,https://api.spotify.com/v1/audio-analysis/0gK3MDTXdAlAqz6wCxqOPa,0.637,178040,0.7120000000000001,1.91e-06,2,0.0789,-4.06,1,0.034,97.984,4,https://api.spotify.com/v1/tracks/0gK3MDTXdAlAqz6wCxqOPa,audio_features,spotify:track:0gK3MDTXdAlAqz6wCxqOPa,0.802,1
3NeiYiBn3rQBgurfVk92Zm,Gorillaz,Humility (feat. George Benson),68,0.14400000000000002,https://api.spotify.com/v1/audio-analysis/3NeiYiBn3rQBgurfVk92Zm,0.632,197933,0.807,0.0211,0,0.125,-5.893,1,0.126,160.174,4,https://api.spotify.com/v1/tracks/3NeiYiBn3rQBgurfVk92Zm,audio_features,spotify:track:3NeiYiBn3rQBgurfVk92Zm,0.784,1
4lzWTOY4MTbjX9BtgIX4uW,Manic Street Preachers,Hold Me Like a Heaven,33,0.0236,https://api.spotify.com/v1/audio-analysis/4lzWTOY4MTbjX9BtgIX4uW,0.419,258240,0.828,0.0,11,0.35700000000000004,-4.289,1,0.0482,177.982,4,https://api.spotify.com/v1/tracks/4lzWTOY4MTbjX9BtgIX4uW,audio_features,spotify:track:4lzWTOY4MTbjX9BtgIX4uW,0.581,1
1RTk31cNoWdx1HBRbkc02a,Interpol,The Rover,61,3.64e-05,https://api.spotify.com/v1/audio-analysis/1RTk31cNoWdx1HBRbkc02a,0.18899999999999997,217693,0.893,0.539,7,0.183,-3.1069999999999998,1,0.0445,198.468,4,https://api.spotify.com/v1/tracks/1RTk31cNoWdx1HBRbkc02a,audio_features,spotify:track:1RTk31cNoWdx1HBRbkc02a,0.599,1
43E0f1S0rOGCo6YYRYHjHP,Snail Mail,Heat Wave,60,0.0002,https://api.spotify.com/v1/audio-analysis/43E0f1S0rOGCo6YYRYHjHP,0.504,308347,0.682,0.00205,9,0.147,-5.702000000000001,1,0.0332,123.848,4,https://api.spotify.com/v1/tracks/43E0f1S0rOGCo6YYRYHjHP,audio_features,spotify:track:43E0f1S0rOGCo6YYRYHjHP,0.207,1
66GcB4CGH6XAT7vF2LKjD5,Popcaan,Body So Good,49,0.0138,https://api.spotify.com/v1/audio-analysis/66GcB4CGH6XAT7vF2LKjD5,0.6779999999999999,217024,0.7170000000000001,4.46e-06,10,0.10400000000000001,-6.565,1,0.256,99.098,4,https://api.spotify.com/v1/tracks/66GcB4CGH6XAT7vF2LKjD5,audio_features,spotify:track:66GcB4CGH6XAT7vF2LKjD5,0.451,1
62GXGpd73vslqIBHq8XqOx,The Carters,APESHIT,68,0.0131,https://api.spotify.com/v1/audio-analysis/62GXGpd73vslqIBHq8XqOx,0.706,264853,0.785,0.0,2,0.16399999999999998,-6.475,1,0.271,160.033,4,https://api.spotify.com/v1/tracks/62GXGpd73vslqIBHq8XqOx,audio_features,spotify:track:62GXGpd73vslqIBHq8XqOx,0.377,1
2uyjjx07ooNuHUlBYbb6rL,Dream Wife,F.U.U.,31,0.0361,https://api.spotify.com/v1/audio-analysis/2uyjjx07ooNuHUlBYbb6rL,0.5720000000000001,230436,0.9590000000000001,2.6700000000000002e-05,9,0.332,-5.471,1,0.12,121.959,4,https://api.spotify.com/v1/tracks/2uyjjx07ooNuHUlBYbb6rL,audio_features,spotify:track:2uyjjx07ooNuHUlBYbb6rL,0.107,1
6wvlEKW2qxucJSBXYpMV2P,The 1975,TOOTIMETOOTIMETOOTIME,7,0.166,https://api.spotify.com/v1/audio-analysis/6wvlEKW2qxucJSBXYpMV2P,0.662,208742,0.8270000000000001,0.0165,8,0.086,-5.891,1,0.0624,115.014,4,https://api.spotify.com/v1/tracks/6wvlEKW2qxucJSBXYpMV2P,audio_features,spotify:track:6wvlEKW2qxucJSBXYpMV2P,0.47700000000000004,1
7MRY4VpCuZvBmFda6ZCk2G,The 1975,Love It If We Made It,4,0.000718,https://api.spotify.com/v1/audio-analysis/7MRY4VpCuZvBmFda6ZCk2G,0.479,253249,0.727,1.9699999999999998e-05,4,0.0644,-5.369,1,0.0357,180.09,4,https://api.spotify.com/v1/tracks/7MRY4VpCuZvBmFda6ZCk2G,audio_features,spotify:track:7MRY4VpCuZvBmFda6ZCk2G,0.0577,1
1t4pPnbkOjzoA5RvsDjvUU,BROCKHAMPTON,1999 WILDFIRE,72,0.253,https://api.spotify.com/v1/audio-analysis/1t4pPnbkOjzoA5RvsDjvUU,0.8109999999999999,251250,0.57,0.0,5,0.14800000000000002,-8.093,1,0.129,128.066,4,https://api.spotify.com/v1/tracks/1t4pPnbkOjzoA5RvsDjvUU,audio_features,spotify:track:1t4pPnbkOjzoA5RvsDjvUU,0.8140000000000001,1
71T7xF5wLbDRg76jxAwDqA,Troye Sivan,My My My!,9,0.004070000000000001,https://api.spotify.com/v1/audio-analysis/71T7xF5wLbDRg76jxAwDqA,0.701,204727,0.45799999999999996,0.000151,1,0.045,-7.749,1,0.0836,102.96700000000001,4,https://api.spotify.com/v1/tracks/71T7xF5wLbDRg76jxAwDqA,audio_features,spotify:track:71T7xF5wLbDRg76jxAwDqA,0.48200000000000004,1
7KRHhVw1kwKBr4T9bdQR2e,Robyn,Missing U,40,0.0529,https://api.spotify.com/v1/audio-analysis/7KRHhVw1kwKBr4T9bdQR2e,0.7040000000000001,291200,0.677,0.00011399999999999999,5,0.16899999999999998,-7.601,0,0.0449,119.928,4,https://api.spotify.com/v1/tracks/7KRHhVw1kwKBr4T9bdQR2e,audio_features,spotify:track:7KRHhVw1kwKBr4T9bdQR2e,0.0775,1
2HbYLDA1SigY1ilC94ieVu,Arctic Monkeys,American Sports,52,0.0016899999999999999,https://api.spotify.com/v1/audio-analysis/2HbYLDA1SigY1ilC94ieVu,0.37200000000000005,158040,0.865,0.00293,7,0.127,-4.288,0,0.0513,176.68900000000002,3,https://api.spotify.com/v1/tracks/2HbYLDA1SigY1ilC94ieVu,audio_features,spotify:track:2HbYLDA1SigY1ilC94ieVu,0.594,1
4K34wkUKqd7leweceYqPFM,Nicki Minaj,Barbie Dreams,51,0.315,https://api.spotify.com/v1/audio-analysis/4K34wkUKqd7leweceYqPFM,0.852,279867,0.787,0.0,8,0.19399999999999998,-4.1339999999999995,0,0.33399999999999996,87.976,4,https://api.spotify.com/v1/tracks/4K34wkUKqd7leweceYqPFM,audio_features,spotify:track:4K34wkUKqd7leweceYqPFM,0.701,1
66d07iqCtV7lTPunX8idYp,Peter Cat Recording Co.,Portrait of a Time,46,0.591,https://api.spotify.com/v1/audio-analysis/66d07iqCtV7lTPunX8idYp,0.303,352320,0.5870000000000001,9.8e-05,5,0.34,-9.241,1,0.0397,97.59700000000001,4,https://api.spotify.com/v1/tracks/66d07iqCtV7lTPunX8idYp,audio_features,spotify:track:66d07iqCtV7lTPunX8idYp,0.264,1
6oHXWqyJ9zZngrWch8XjvZ,Paul McCartney,Fuh You,42,0.00632,https://api.spotify.com/v1/audio-analysis/6oHXWqyJ9zZngrWch8XjvZ,0.501,203719,0.752,0.0,0,0.161,-5.405,1,0.0342,176.169,4,https://api.spotify.com/v1/tracks/6oHXWqyJ9zZngrWch8XjvZ,audio_features,spotify:track:6oHXWqyJ9zZngrWch8XjvZ,0.7290000000000001,1
05r1GGg1Rhs0RcUg27C82a,Lil Wayne,Famous (feat. Reginae Carter),62,0.0301,https://api.spotify.com/v1/audio-analysis/05r1GGg1Rhs0RcUg27C82a,0.624,242050,0.568,0.0,9,0.25,-5.664,1,0.14300000000000002,149.857,4,https://api.spotify.com/v1/tracks/05r1GGg1Rhs0RcUg27C82a,audio_features,spotify:track:05r1GGg1Rhs0RcUg27C82a,0.115,1
20zRwRmlXYIOQSI9NMcKMz,Wolf Alice,Don't Delete The Kisses,44,0.0011,https://api.spotify.com/v1/audio-analysis/20zRwRmlXYIOQSI9NMcKMz,0.604,275227,0.789,0.83,5,0.368,-6.2589999999999995,1,0.0273,122.024,4,https://api.spotify.com/v1/tracks/20zRwRmlXYIOQSI9NMcKMz,audio_features,spotify:track:20zRwRmlXYIOQSI9NMcKMz,0.34700000000000003,1
7tr2za8SQg2CI8EDgrdtNl,Calvin Harris,Slide (feat. Frank Ocean & Migos),70,0.498,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,audio_features,spotify:track:7tr2za8SQg2CI8EDgrdtNl,0.511,1
1zv2P1cwzIu997ujUYVxZA,The Killers,The Man,10,0.0725,https://api.spotify.com/v1/audio-analysis/1zv2P1cwzIu997ujUYVxZA,0.614,250093,0.9440000000000001,2.52e-06,6,0.0708,-2.545,0,0.10400000000000001,106.014,4,https://api.spotify.com/v1/tracks/1zv2P1cwzIu997ujUYVxZA,audio_features,spotify:track:1zv2P1cwzIu997ujUYVxZA,0.546,1
4WdCxlUyj3TCTBaJx5s9tF,Sigrid,Don't Kill My Vibe,4,0.222,https://api.spotify.com/v1/audio-analysis/4WdCxlUyj3TCTBaJx5s9tF,0.5429999999999999,184320,0.7829999999999999,7.5e-05,10,0.244,-4.834,1,0.11699999999999999,150.0,4,https://api.spotify.com/v1/tracks/4WdCxlUyj3TCTBaJx5s9tF,audio_features,spotify:track:4WdCxlUyj3TCTBaJx5s9tF,0.294,1
4LihUZcWy0B6lGLqcJ8u9B,Dua Lipa,New Rules,67,0.0026100000000000003,https://api.spotify.com/v1/audio-analysis/4LihUZcWy0B6lGLqcJ8u9B,0.763,212000,0.72,1.11e-05,9,0.114,-5.181,0,0.0691,116.01,4,https://api.spotify.com/v1/tracks/4LihUZcWy0B6lGLqcJ8u9B,audio_features,spotify:track:4LihUZcWy0B6lGLqcJ8u9B,0.5920000000000001,1
4xyNG8vZR3g8FnphVkbjRo,Lana Del Rey,Love,11,0.49200000000000005,https://api.spotify.com/v1/audio-analysis/4xyNG8vZR3g8FnphVkbjRo,0.325,272743,0.377,0.00314,10,0.111,-10.911,1,0.0345,98.87,4,https://api.spotify.com/v1/tracks/4xyNG8vZR3g8FnphVkbjRo,audio_features,spotify:track:4xyNG8vZR3g8FnphVkbjRo,0.278,1
7hDc8b7IXETo14hHIHdnhd,Drake,Passionfruit,17,0.256,https://api.spotify.com/v1/audio-analysis/7hDc8b7IXETo14hHIHdnhd,0.809,298941,0.46299999999999997,0.085,11,0.109,-11.377,1,0.0396,111.98,4,https://api.spotify.com/v1/tracks/7hDc8b7IXETo14hHIHdnhd,audio_features,spotify:track:7hDc8b7IXETo14hHIHdnhd,0.364,1
6520aj0B4FSKGVuKNsOCOi,Katy Perry,Chained To The Rhythm,13,0.0733,https://api.spotify.com/v1/audio-analysis/6520aj0B4FSKGVuKNsOCOi,0.44799999999999995,237734,0.8009999999999999,0.0,0,0.146,-5.3629999999999995,1,0.165,189.798,4,https://api.spotify.com/v1/tracks/6520aj0B4FSKGVuKNsOCOi,audio_features,spotify:track:6520aj0B4FSKGVuKNsOCOi,0.462,1
1wsnCfewxZlCs7cJxkaMZM,Queens of the Stone Age,The Way You Used to Do,65,0.0102,https://api.spotify.com/v1/audio-analysis/1wsnCfewxZlCs7cJxkaMZM,0.474,274282,0.843,0.10400000000000001,0,0.36200000000000004,-5.909,1,0.272,97.691,4,https://api.spotify.com/v1/tracks/1wsnCfewxZlCs7cJxkaMZM,audio_features,spotify:track:1wsnCfewxZlCs7cJxkaMZM,0.433,1
3FEBsU1XGqjwkDfMn8utnw,Methyl Ethel,Ubu,51,0.00564,https://api.spotify.com/v1/audio-analysis/3FEBsU1XGqjwkDfMn8utnw,0.677,302787,0.713,0.0604,3,0.11199999999999999,-8.42,0,0.036000000000000004,129.99,4,https://api.spotify.com/v1/tracks/3FEBsU1XGqjwkDfMn8utnw,audio_features,spotify:track:3FEBsU1XGqjwkDfMn8utnw,0.845,1
0UYKSIjIUiO1T3BBuCeTVF,Dave,Question Time,51,0.157,https://api.spotify.com/v1/audio-analysis/0UYKSIjIUiO1T3BBuCeTVF,0.655,427521,0.69,1.57e-05,8,0.11199999999999999,-7.316,1,0.237,93.12899999999999,4,https://api.spotify.com/v1/tracks/0UYKSIjIUiO1T3BBuCeTVF,audio_features,spotify:track:0UYKSIjIUiO1T3BBuCeTVF,0.309,1
2PZHtfit2IPXwwnODs6aLx,Pale Waves,There's a Honey,2,0.00023199999999999997,https://api.spotify.com/v1/audio-analysis/2PZHtfit2IPXwwnODs6aLx,0.488,231108,0.879,2.9600000000000005e-05,2,0.0909,-3.5860000000000003,1,0.0456,121.911,4,https://api.spotify.com/v1/tracks/2PZHtfit2IPXwwnODs6aLx,audio_features,spotify:track:2PZHtfit2IPXwwnODs6aLx,0.113,1
