Year,Sex,Race,Ideology,Political,Happymar,Happy,Opinion of family income,DStand,DPStand
2010,0,1,1,1,3,3,3,-0.65,-0.47
2010,0,1,4,4,2,2,3,0.30,0.15
2010,1,1,3,5,3,3,3,0.00,-0.41
2010,0,1,5,6,3,3,2,-0.05,1.14
2010,1,1,6,6,3,2,1,-0.70,1.14
2010,0,1,4,4,2,2,3,0.05,1.04
2010,0,1,4,3,2,2,3,-0.85,0.19
2010,1,1,3,2,3,2,4,-0.30,-0.34
2010,1,1,5,2,2,2,4,-0.55,-1.07
2010,1,1,3,1,2,2,5,-0.15,-0.18
2010,1,1,4,5,2,3,3,-2.36,0.32
2010,1,2,3,1,2,2,4,-0.65,0.02
2010,1,1,5,5,3,3,4,1.01,0.91
2010,0,1,6,4,3,3,3,-0.20,0.88
2010,0,1,6,7,1,2,4,-0.55,-1.20
2010,1,1,6,2,2,3,3,-1.70,-0.11
2010,0,1,6,5,2,2,2,0.10,-0.38
2010,1,1,4,4,1,3,2,1.66,0.22
2010,0,1,4,7,3,2,3,-0.60,-0.67
2010,0,1,4,4,3,2,5,-0.25,-0.84
2010,0,1,0,6,3,0,0,-1.85,-0.38
2010,1,1,6,7,3,2,2,-0.25,0.12
2010,0,1,4,4,2,2,1,0.91,-0.34
2010,0,1,4,7,2,3,2,-0.10,1.38
2010,0,1,6,7,3,1,2,0.40,-1.40
2010,0,1,0,7,2,3,3,0.55,-0.28
2010,1,1,6,6,3,2,2,0.05,-1.43
2010,1,1,4,3,2,2,3,-0.90,-1.40
2010,0,1,6,5,2,1,3,-0.55,1.14
2010,0,1,0,4,3,2,2,-0.65,-0.57
2010,1,1,7,7,3,1,4,-0.15,0.55
2010,0,1,3,3,3,3,2,2.96,0.81
2010,0,1,4,4,2,2,3,0.25,0.55
2010,1,1,5,6,2,3,4,0.10,-0.67
2010,1,1,5,7,2,2,2,1.66,1.24
2010,0,1,7,7,1,1,3,-2.31,1.14
2010,0,1,6,6,3,2,3,-0.25,1.08
2010,0,1,4,4,3,2,3,-1.00,0.19
2010,0,1,4,2,3,3,4,1.31,1.04
2010,0,1,5,6,2,2,2,0.55,0.78
2010,0,1,5,6,2,2,3,-1.20,-2.49
2010,1,1,5,2,2,2,4,2.01,-1.33
2010,1,1,4,2,3,3,3,-0.10,-0.24
2010,1,1,6,7,2,2,3,0.35,-1.93
2010,0,1,3,2,3,3,4,-2.20,0.91
2010,1,1,4,1,3,1,2,0.30,0.88
2010,1,1,3,5,3,3,4,-0.40,2.27
2010,0,2,7,1,3,1,2,1.51,0.91
2010,0,1,2,1,2,1,2,1.26,-0.21
2010,1,1,6,7,3,2,4,-0.15,1.61
2010,1,1,4,4,3,3,3,1.51,0.88
2010,0,1,6,6,3,3,4,-0.60,1.08
2010,0,1,4,2,3,3,3,0.05,0.78
2010,0,1,4,4,3,3,4,-0.80,-0.08
2010,0,1,2,3,3,3,3,0.55,-1.73
2010,0,3,2,4,2,3,3,0.10,0.78
2010,0,1,4,4,2,2,3,-0.85,-0.24
2010,0,1,6,7,3,3,3,1.41,1.04
2010,1,1,6,7,3,1,2,-0.25,-0.05
2010,0,1,2,1,3,3,5,-0.60,-2.49
2010,1,1,5,7,3,2,4,0.20,1.38
2010,1,1,6,1,3,3,3,-0.15,1.11
2010,1,1,4,5,2,2,2,1.81,0.12
2010,1,3,5,5,2,1,4,-0.70,-0.38
2010,1,1,6,7,3,2,4,0.96,0.15
2010,1,1,4,3,3,2,5,-0.10,-0.34
2010,1,1,4,8,3,2,4,0.20,-0.47
2010,0,1,2,1,3,3,4,0.76,-0.57
2010,1,1,4,3,3,1,2,-1.45,0.32
2010,1,1,6,2,3,2,3,2.41,0.48
2010,0,1,5,2,3,2,3,0.50,-1.20
2010,1,1,4,3,2,2,4,-0.20,1.01
2010,1,1,4,5,3,3,3,2.56,-0.18
2010,0,1,4,1,2,2,3,-0.25,-0.01
2010,0,1,5,6,3,3,4,-0.10,1.14
2010,0,3,4,2,3,2,2,-0.35,-1.43
2010,0,2,2,1,2,1,3,-0.10,0.52
2010,1,1,4,6,3,2,4,-0.10,-0.38
2010,0,1,4,2,3,3,1,-0.45,0.78
2010,1,1,6,7,2,2,3,-0.20,0.12
2010,0,1,3,7,2,2,4,0.00,-0.38
2010,0,2,3,2,3,3,2,-0.35,-0.28
2010,1,1,5,5,3,2,3,-0.50,-0.71
2010,1,1,4,3,2,3,3,0.71,1.38
2010,0,1,5,5,2,2,4,-0.55,0.91
2010,0,1,3,3,3,3,3,-0.05,-0.67
2010,1,1,6,7,2,2,1,-0.20,-2.16
2010,0,1,2,2,2,2,4,-0.65,-0.67
2010,1,1,4,4,3,2,4,-1.30,-0.31
2010,1,1,3,5,2,2,2,-0.15,1.01
2010,1,3,4,8,2,2,3,0.45,-0.51
2010,1,1,6,5,2,2,4,0.15,0.91
2010,0,1,4,4,3,3,3,-0.45,-0.41
2010,0,1,6,7,3,3,4,0.25,-1.43
2010,1,1,4,6,2,2,3,-0.15,0.35
2010,1,1,2,2,3,3,4,1.31,1.31
2010,0,3,3,4,3,3,3,-0.20,0.68
2010,0,1,4,5,3,3,3,-1.45,1.94
2010,0,2,0,5,3,2,3,-1.65,-2.09
2010,1,1,4,5,2,2,3,-0.20,-1.23
2010,1,1,4,5,3,2,3,-0.15,0.02
2010,0,1,4,6,3,2,3,-0.70,-0.11
2010,1,1,3,4,3,2,2,-0.30,1.31
2010,1,1,4,6,3,3,3,-0.55,0.78
2010,0,1,4,5,2,2,2,0.05,-0.41
2010,0,1,4,4,2,2,3,-0.80,0.81
2010,0,1,5,2,3,2,2,-2.36,2.00
2010,0,1,6,7,3,2,3,-1.10,-0.24
2010,0,1,5,6,3,2,3,-0.10,-0.08
2010,0,1,4,4,2,2,5,1.21,-0.18
2010,1,1,2,3,2,2,2,3.61,0.88
2010,0,1,6,2,1,2,2,1.71,0.88
2010,1,1,6,7,3,2,4,1.81,1.14
2010,1,1,6,7,1,1,2,1.86,-1.93
2010,1,1,6,6,3,2,3,2.21,1.14
2010,0,1,4,2,3,1,2,-1.00,-0.38
2010,1,1,5,6,3,3,2,-0.10,0.22
2010,0,1,6,5,2,2,3,-0.45,0.91
2010,1,1,4,6,3,2,3,0.55,0.88
2010,1,1,4,4,3,3,3,0.20,0.75
2010,0,1,4,6,2,2,3,0.50,0.09
2010,0,1,4,0,3,3,2,-0.20,1.01
2010,1,1,6,8,3,2,3,0.00,-1.93
2010,0,1,2,1,3,3,3,0.35,0.75
2010,1,1,4,5,3,1,2,-0.15,0.48
2010,1,1,3,6,3,3,3,0.71,1.28
2010,1,1,0,4,3,2,1,1.41,0.91
2010,1,1,3,4,3,2,2,-0.75,-0.38
2010,1,1,4,4,3,2,4,0.81,0.09
2010,1,1,2,1,3,3,3,-0.40,-1.86
2010,0,1,6,7,3,2,3,0.60,-0.61
2010,1,1,4,6,2,2,3,-0.35,0.78
2010,1,1,5,6,3,3,3,-1.20,-1.47
2010,1,1,3,4,2,2,2,0.30,-1.43
2010,0,1,5,6,3,2,3,1.21,-1.33
2010,0,1,3,3,3,1,1,0.10,0.25
2010,1,1,3,3,3,3,5,0.30,1.14
2010,0,1,5,7,3,3,4,-0.10,-1.96
2010,1,1,4,5,1,1,3,0.50,0.98
2010,0,1,6,5,2,2,4,-1.00,-0.34
2010,1,1,3,5,3,2,3,-0.20,1.11
2010,0,1,6,7,3,3,3,-0.95,1.74
2010,0,1,2,1,3,3,3,-0.25,0.91
2010,1,1,1,1,2,2,4,0.86,1.14
2010,1,1,4,4,3,2,3,-0.50,-0.57
2010,1,1,4,4,2,2,3,0.00,0.65
2010,1,1,5,6,3,2,3,-0.15,-0.18
2010,0,1,4,8,2,1,2,0.71,-2.49
2010,1,1,4,4,2,2,2,0.00,0.32
2010,0,1,4,4,2,2,3,0.10,-0.38
2010,1,1,4,7,3,2,3,0.60,-0.38
2010,0,1,3,3,3,2,4,0.60,0.88
2010,0,1,6,7,3,3,4,1.31,0.25
2010,1,1,5,5,3,2,4,0.25,1.18
2010,0,1,6,6,3,0,3,-0.40,-1.53
2010,0,1,6,7,3,3,5,-1.75,1.14
2010,1,1,7,7,3,3,2,0.96,-0.11
2010,0,1,0,4,2,2,1,-0.10,0.42
2010,0,1,6,4,3,2,1,-0.75,-0.38
2010,0,1,6,4,3,3,0,-0.10,-1.30
2010,0,1,3,3,3,2,3,0.35,-0.41
2010,1,1,6,7,2,1,3,0.60,1.61
2010,0,1,4,4,3,2,3,1.11,-0.84
2010,1,1,4,5,3,3,3,-0.30,-1.17
2010,0,1,6,6,3,2,3,0.30,0.25
2010,0,1,4,4,3,2,3,-2.31,0.78
2010,0,1,4,2,1,2,4,0.40,0.45
2010,1,1,3,3,3,2,5,0.81,-0.34
2010,1,2,5,7,3,2,4,0.20,-0.28
2010,0,1,5,7,3,3,3,0.65,1.14
2010,0,1,3,1,3,2,3,3.11,-0.38
2010,1,2,6,1,3,3,0,1.16,-1.43
2010,0,1,3,3,2,2,4,1.01,-0.31
2010,0,2,4,4,3,3,3,1.06,-1.20
2010,1,1,4,2,1,1,5,0.00,-1.70
2010,0,1,6,6,3,2,3,-0.40,-0.01
2010,1,1,4,6,3,3,4,-0.70,-0.34
2010,1,1,5,5,2,2,5,1.16,-0.38
2010,1,1,5,6,3,2,4,-1.20,1.28
2010,1,1,6,5,2,2,3,0.45,0.91
2010,1,1,7,8,3,3,5,0.55,0.22
2010,1,1,5,5,3,3,4,-0.90,-0.24
2010,1,1,4,4,2,2,2,0.96,-0.01
2010,0,1,7,6,2,2,3,-0.45,0.15
2010,1,1,6,7,3,2,3,-1.10,-0.71
2010,1,1,4,5,2,2,4,-0.10,0.78
2010,1,1,5,4,2,2,4,0.35,-2.36
2010,0,2,4,3,3,3,3,1.36,0.98
2010,0,1,6,6,3,2,4,-0.65,1.38
2010,0,1,4,4,3,2,3,-0.25,-0.05
2010,1,1,2,1,3,2,5,-1.85,-0.47
2010,1,2,4,3,2,2,3,-1.10,1.14
2010,0,2,4,2,3,3,4,0.96,-1.99
2010,0,2,0,4,2,2,2,0.35,0.88
2010,0,1,4,4,2,2,3,-0.80,-0.54
2010,1,1,6,6,3,2,2,0.40,-0.21
2010,0,1,5,5,3,3,4,-0.70,1.01
2010,1,1,7,7,3,3,4,-0.15,0.15
2010,0,1,6,6,3,3,3,-2.15,-0.38
2010,0,1,5,5,3,3,3,-1.55,2.00
2010,0,1,7,7,3,2,3,-0.45,0.95
2010,1,1,5,6,3,2,4,0.55,-0.61
2010,0,1,4,6,3,3,4,0.05,-1.53
2010,1,1,6,6,2,2,3,0.60,-0.14
2010,1,1,4,6,3,2,3,0.25,1.94
2010,1,1,4,5,3,3,3,0.35,-1.10
2010,0,1,7,7,2,2,3,-1.45,-0.28
2010,1,1,2,3,2,3,2,1.06,0.65
2010,1,1,5,6,3,2,2,-1.05,0.32
2010,0,1,2,1,2,2,4,-1.45,0.62
2010,0,1,3,2,2,3,3,0.76,-2.16
2010,1,1,6,5,2,2,4,-0.50,0.95
2010,0,2,3,1,3,3,4,-0.10,-0.38
2010,1,1,1,1,3,3,1,-0.35,-0.38
2010,0,1,4,2,3,3,3,0.50,-0.38
2010,0,1,4,2,3,3,4,0.25,-0.28
2010,1,1,6,6,3,3,3,0.50,-0.97
2010,0,1,3,3,3,2,2,0.05,1.11
2010,0,1,3,8,2,2,2,-0.45,-2.39
2010,1,1,5,6,2,2,2,-0.60,1.61
2010,1,3,4,2,3,2,3,-0.10,0.91
2010,1,1,6,7,2,2,2,-1.85,-0.64
2010,0,1,5,2,3,3,1,-1.35,0.91
2010,1,1,4,2,1,2,1,0.05,-0.47
2010,1,1,2,4,2,2,2,-1.00,-0.41
2010,0,1,5,7,3,2,4,-0.10,-0.47
2010,0,1,4,2,3,3,3,1.01,0.05
2010,0,1,6,6,3,2,2,0.35,0.45
2010,0,1,5,2,2,2,3,-0.75,-0.94
2010,1,1,4,2,3,3,3,-0.10,0.62
2010,1,2,4,2,3,3,3,0.10,-1.20
2010,0,1,2,1,2,2,3,0.25,-0.11
2010,1,2,7,2,2,1,2,0.20,0.68
2010,1,1,6,8,3,3,3,0.35,0.68
2010,0,1,4,2,3,2,3,-0.20,-1.40
2010,1,1,4,2,2,2,2,1.11,-1.53
2010,0,1,2,2,3,3,3,-1.95,0.91
2010,0,1,5,6,2,3,3,0.71,-1.00
2010,0,2,4,2,2,1,2,-1.25,-0.41
2010,0,2,6,2,3,1,2,0.25,-1.96
2010,0,1,0,4,2,2,2,-0.55,-0.51
2010,1,1,4,6,3,1,4,0.81,0.95
2010,0,1,6,7,2,2,2,-0.75,-1.40
2010,0,1,5,4,3,3,4,-1.10,0.02
2010,0,1,6,7,3,2,4,0.65,-0.90
2010,0,1,6,7,3,2,5,-0.80,2.10
2010,1,1,2,4,2,2,4,-1.75,0.22
2010,1,1,4,3,3,3,2,-0.90,-0.47
2010,1,1,4,4,2,1,3,-1.25,-1.07
2010,1,1,4,4,2,2,3,0.35,0.81
2010,0,1,6,5,3,2,4,-1.05,1.54
2010,0,1,6,7,3,2,4,0.45,-1.66
2010,0,1,3,4,2,2,3,-0.55,-0.38
2010,0,1,4,3,2,2,3,-0.05,-1.27
2010,0,1,6,7,3,2,3,-1.15,1.11
2010,0,2,6,6,2,2,3,0.20,-0.05
2010,0,1,4,5,2,2,4,0.20,0.45
2010,0,1,2,1,2,2,3,0.10,-1.89
2010,1,1,6,7,2,1,3,-2.36,0.02
2010,0,2,5,2,3,3,3,-0.85,-1.40
2010,0,1,6,5,3,3,3,0.10,0.91
2010,0,1,3,5,3,2,3,0.96,-0.11
2010,1,1,4,3,3,3,4,-0.75,-1.37
2010,1,1,4,2,3,2,3,-0.80,-0.01
2010,1,3,0,1,3,2,3,0.40,0.75
2010,0,2,4,3,2,3,4,-0.60,-1.37
2010,0,1,5,6,1,1,3,0.05,0.09
2010,1,1,3,2,2,2,4,0.81,-0.38
2010,1,1,6,7,3,2,4,0.86,1.28
2010,1,1,4,5,3,3,3,-1.00,-1.10
2010,1,1,2,2,3,3,3,-0.30,2.04
2010,1,1,6,7,3,3,3,-0.80,-0.51
2010,0,1,2,3,3,2,4,0.40,0.48
2010,0,1,4,1,2,3,3,0.45,-0.21
2010,1,1,1,3,3,2,4,0.96,1.11
2010,1,1,4,4,3,2,2,1.41,1.77
2010,1,1,2,2,2,3,3,0.45,0.12
2010,0,1,2,2,3,3,3,-0.05,-0.74
2010,0,1,5,7,3,2,4,-0.10,-1.23
2010,1,1,2,2,3,3,4,-2.00,0.15
2010,0,1,1,1,3,2,4,-0.10,-1.40
2010,0,1,2,8,3,2,2,-1.50,0.95
2010,1,1,6,7,3,2,3,0.15,1.08
2010,1,1,3,4,3,1,3,3.56,-0.38
2010,1,1,6,6,2,2,3,1.51,-0.38
2010,1,2,6,1,2,2,4,1.31,-0.18
2010,0,1,4,7,3,3,4,-0.25,1.28
2010,1,1,5,6,1,2,5,-0.10,0.88
2010,0,1,6,7,3,2,3,0.76,-0.44
2010,1,1,4,5,3,2,4,0.20,-0.64
2010,1,1,4,5,2,2,4,-1.60,-1.66
2010,1,3,3,4,1,1,2,-0.40,0.88
2010,0,1,4,3,3,3,4,-0.20,1.11
2010,0,2,6,7,3,3,3,-0.30,-1.40
2010,1,1,4,3,3,2,3,0.65,-0.05
2010,0,1,6,8,3,3,4,-1.05,0.15
2010,0,2,6,3,3,3,3,0.50,-1.53
2010,1,1,6,7,2,3,3,-0.60,0.15
2010,0,3,7,4,2,1,4,-1.40,1.77
2010,1,1,6,7,3,3,2,-0.35,-0.38
2010,1,1,4,8,2,2,4,0.20,-0.80
2010,0,2,7,1,2,2,3,-0.20,-1.47
2010,1,1,3,4,3,3,2,-0.30,0.02
2010,0,1,4,2,3,3,3,2.31,-0.05
2010,0,1,1,1,3,3,3,-0.75,0.09
2010,0,1,5,6,3,3,3,-0.80,-0.64
2010,0,1,4,1,2,2,3,0.00,-0.14
2010,1,1,7,8,2,2,2,-0.40,-0.21
2010,0,1,5,4,3,2,2,0.45,0.05
2010,0,1,6,4,3,2,3,-1.20,1.24
2010,0,1,6,5,2,2,3,0.55,-0.24
2010,0,1,3,1,2,2,4,0.50,-2.49
2010,0,1,3,1,3,3,2,0.65,-0.44
2010,0,1,6,5,2,1,3,-2.00,-0.54
2010,1,1,3,2,2,3,3,-0.30,0.32
2010,1,1,4,4,2,3,3,0.50,-1.20
2010,1,3,4,3,3,1,2,-0.60,0.78
2010,0,1,0,4,2,1,4,-1.45,-0.38
2010,0,1,5,4,3,2,2,0.40,-1.76
2010,1,3,4,3,3,2,3,-0.90,1.11
2010,0,1,5,5,2,1,3,0.76,1.14
2010,0,1,3,3,2,1,3,-0.15,-1.37
2010,0,1,5,6,2,2,3,-1.80,1.14
2010,1,1,4,2,2,3,2,0.76,0.85
2010,0,1,4,2,2,2,5,0.45,0.55
2010,1,1,0,2,3,3,2,0.50,-1.76
2010,1,1,3,4,3,1,2,-0.40,0.85
2010,1,2,4,2,3,2,3,-1.00,0.29
2010,1,1,4,5,3,3,3,-0.10,-0.38
2010,0,1,4,4,2,2,4,0.91,1.67
2010,0,1,6,7,3,3,4,0.30,2.07
2010,0,1,6,7,2,2,3,0.86,0.81
2010,1,1,2,3,2,2,5,-0.50,0.48
2010,0,1,6,5,3,3,3,-0.25,1.14
2010,0,1,5,6,3,2,3,0.55,-0.54
2010,1,1,4,6,2,3,2,0.00,-0.51
2010,1,1,4,4,3,2,2,-0.10,-0.44
2010,1,1,4,2,3,3,2,1.56,-0.51
2010,0,1,4,1,3,2,3,-0.60,1.04
2010,1,1,4,4,2,2,1,-1.05,-0.44
2010,0,1,4,3,2,2,2,1.01,1.28
2010,1,1,4,5,2,2,2,0.45,-0.28
2010,0,1,2,1,3,2,2,1.76,1.28
2010,0,1,3,2,3,3,4,0.40,-0.80
2010,0,1,4,4,3,3,3,0.00,-1.27
2010,0,1,6,6,2,1,1,0.05,1.31
2010,0,1,2,2,3,2,2,-0.45,-0.38
2010,0,1,6,6,3,2,4,-0.10,-0.84
2010,0,1,6,6,3,2,3,0.60,-1.20
2010,1,1,4,3,2,2,2,-0.25,-0.71
2010,0,1,6,7,3,3,3,-0.15,1.04
2010,0,1,6,5,3,3,4,0.60,1.77
2010,1,3,4,4,3,3,2,0.05,-1.50
2010,0,3,4,3,3,2,2,1.11,-0.38
2010,0,1,6,7,3,2,3,0.30,0.88
2010,1,1,3,5,3,2,3,1.26,1.38
2010,1,3,4,3,2,2,3,-0.10,-0.38
2010,0,2,0,2,3,3,3,-0.10,-1.17
2010,0,1,4,4,3,3,2,0.45,0.12
2010,1,1,4,2,2,2,4,-0.75,-0.18
2010,1,1,4,6,3,2,4,-0.55,0.48
2010,1,1,7,7,3,3,4,-0.20,1.28
2010,0,1,4,6,3,1,3,0.50,-0.41
2010,0,1,1,1,3,2,2,-0.75,0.78
2010,0,1,3,2,3,2,3,0.50,-0.77
2010,0,1,1,1,2,2,4,-0.60,-0.61
2010,0,1,2,1,2,2,3,-0.10,1.18
2010,1,1,5,3,2,2,4,2.91,-0.38
2010,1,1,4,2,2,2,3,0.96,-0.41
2010,0,1,4,5,2,2,3,0.25,-0.77
2010,1,1,6,4,3,2,1,-0.60,0.75
2010,1,1,2,1,2,2,2,0.71,-1.07
2010,1,1,6,6,3,3,3,-0.65,-0.34
2010,1,1,1,1,3,3,3,3.01,1.38
2010,1,1,4,1,2,2,2,0.81,-0.01
2010,0,1,4,6,3,2,3,0.96,1.11
2010,1,1,4,4,3,1,3,-0.50,-0.44
2010,0,1,4,2,2,2,3,-0.50,-1.56
2010,1,1,2,4,3,2,2,0.60,-0.28
2010,0,1,6,8,2,2,3,-0.85,-0.38
2010,0,1,4,4,2,2,3,1.11,-1.07
2010,1,1,6,5,2,1,3,-0.55,-2.42
2010,0,1,6,7,3,3,3,-0.10,1.90
2010,1,1,4,4,2,3,2,2.16,0.88
2010,0,1,5,6,2,2,3,-0.85,0.12
2010,1,1,6,7,2,2,3,0.71,-0.18
2010,0,1,6,7,3,3,3,-0.35,-0.77
2010,0,3,5,1,2,2,4,-0.65,-0.38
2010,0,1,5,6,2,2,3,0.45,-0.41
2010,1,1,6,6,3,2,3,0.15,0.15
2010,1,1,6,6,3,3,4,0.20,1.08
2010,0,1,3,2,3,2,2,0.40,-1.96
2010,1,1,3,5,3,2,3,0.00,0.62
2010,1,3,5,6,3,2,4,-0.40,-0.51
2010,0,1,4,3,3,3,3,0.65,-0.57
2010,0,1,4,3,3,3,4,-0.70,-1.93
2010,0,1,4,4,3,3,3,-0.65,1.97
2010,0,3,0,2,2,2,3,0.25,-1.89
2010,1,1,4,3,2,2,3,1.91,-0.38
2010,1,1,0,1,3,3,3,2.36,0.88
2010,1,3,5,6,3,3,3,1.76,1.11
2010,0,3,2,1,3,3,3,-0.20,-0.38
2010,1,3,2,1,2,2,3,0.05,1.08
2010,1,3,2,2,3,2,3,0.71,-0.44
2010,1,1,6,7,2,2,4,0.71,0.95
2010,0,1,4,4,2,2,4,-0.40,0.85
2010,1,1,6,6,3,3,3,-0.20,-1.76
2010,0,1,4,1,2,2,2,-0.10,-0.38
2010,1,1,4,4,3,3,4,-1.05,0.78
2010,1,1,2,6,3,3,4,0.15,-1.80
2010,1,1,6,6,3,2,3,1.31,0.55
2010,0,1,3,6,1,2,3,0.76,-1.89
2010,0,1,3,3,2,2,3,0.15,0.48
2010,1,1,4,5,2,2,3,0.60,-0.61
2010,0,1,3,3,2,2,3,0.10,-0.14
2010,1,1,5,6,2,2,4,0.65,0.81
2010,0,1,6,6,2,2,3,0.35,0.78
2010,1,1,4,4,2,2,5,0.76,-0.21
2010,1,1,2,3,2,2,3,0.50,2.27
2010,1,1,4,4,2,2,3,0.50,-0.11
2010,1,1,1,2,2,2,3,-0.10,-1.99
2010,0,1,4,2,2,2,3,-0.35,-1.10
2010,0,1,5,6,3,2,3,-0.05,1.14
2010,0,1,5,5,3,3,3,-1.45,-0.87
2010,0,1,4,3,3,2,4,-0.20,0.88
2010,0,1,6,7,3,3,3,0.91,-1.40
2010,1,1,4,2,3,3,3,0.00,0.45
2010,0,1,4,2,3,3,3,-0.25,1.24
2010,0,1,2,1,2,2,3,0.65,0.88
2010,1,1,4,4,3,3,1,-0.25,-0.05
2010,1,1,7,7,3,2,3,0.96,1.77
2010,0,1,5,7,3,3,3,2.01,0.32
2010,0,1,3,3,3,3,3,0.40,0.68
2010,1,1,5,5,2,2,4,-0.20,0.19
2010,1,1,6,7,2,2,2,2.16,1.14
2010,1,2,3,1,2,2,3,0.15,-1.00
2010,0,1,6,6,2,3,3,0.65,0.45
2010,0,1,4,5,2,2,3,-0.75,-1.14
2010,0,1,6,7,3,2,3,-1.10,1.01
2010,1,1,6,5,3,3,4,2.61,1.28
2010,0,1,5,7,2,2,4,-0.60,-0.38
2010,0,1,5,4,3,3,1,0.60,-1.00
2010,1,1,4,5,3,3,3,0.10,0.05
2010,1,1,3,2,3,2,2,0.10,-0.14
2010,0,1,6,5,3,3,3,0.40,0.02
2010,0,3,4,1,3,2,3,-0.15,0.09
2010,0,1,4,5,2,2,4,-0.70,-0.01
2010,0,1,4,1,3,2,4,-0.05,1.14
2010,1,1,3,4,3,3,4,1.26,-0.64
2010,0,1,2,6,2,1,3,-0.80,-0.87
2010,0,1,4,4,3,3,2,-1.55,0.42
2010,0,1,7,7,3,3,2,-0.10,1.77
2010,0,1,3,4,2,2,4,1.11,1.14
2010,0,1,4,6,3,3,3,-1.00,1.61
2010,0,1,4,6,3,3,3,-1.05,-0.38
2010,1,1,4,6,3,3,3,2.21,1.14
2010,0,1,4,5,3,3,3,-0.05,1.14
2010,0,1,4,5,2,2,2,-0.20,-0.08
2010,1,1,2,1,3,1,3,0.40,0.78
2010,0,1,5,4,3,3,2,-0.35,0.68
2010,1,1,4,2,3,2,3,1.16,1.24
2010,1,1,4,4,3,2,3,1.81,1.08
2010,0,1,6,6,2,2,2,1.66,-0.28
2010,1,1,6,7,2,2,3,-0.55,-0.18
2010,1,1,6,5,2,2,4,-1.05,1.08
2010,1,1,3,2,3,3,4,0.86,0.91
2010,1,1,4,1,2,2,2,0.15,-0.05
2010,0,1,5,6,3,3,3,0.65,-0.77
2010,0,1,4,3,3,3,3,0.35,0.98
2010,1,1,5,6,3,3,4,-0.40,1.14
2010,0,1,0,8,1,2,2,0.55,-1.99
2010,1,1,6,7,3,3,2,-0.85,-0.01
2010,0,1,6,7,3,2,4,0.96,-0.74
2010,0,1,4,3,3,2,2,0.35,-1.96
2010,0,1,4,4,3,2,3,-0.70,-1.93
2010,0,1,4,5,2,2,3,-0.45,-0.38
2010,0,1,4,1,3,3,2,-0.05,-0.44
2010,0,1,4,2,2,2,4,1.16,0.78
2010,0,1,4,4,3,3,3,0.65,0.78
2010,1,1,6,6,2,3,4,0.30,-0.87
2010,1,1,2,1,3,3,2,0.71,-0.38
2010,1,1,0,4,2,2,2,-0.10,-0.38
2010,1,1,7,7,3,3,2,0.50,-0.21
2010,0,1,6,7,2,3,4,0.76,0.45
2010,1,1,4,1,2,1,2,-0.25,0.48
2010,0,1,4,4,3,2,3,0.55,-1.96
2010,1,1,4,6,3,3,3,-0.55,-0.38
2010,0,1,4,4,2,2,2,-2.31,0.78
2010,1,1,4,5,2,1,2,-0.75,-0.94
2010,1,3,3,1,3,2,2,1.96,1.64
2010,0,1,6,7,2,2,3,0.30,1.28
2010,1,1,5,5,3,2,4,0.55,-1.23
2010,0,1,5,5,3,3,4,0.65,-1.63
2010,1,1,6,7,3,3,3,1.56,1.14
2010,1,1,5,6,2,2,4,1.56,2.07
2010,0,1,6,5,2,3,4,0.76,0.78
2010,0,1,5,1,2,2,3,-0.05,0.78
2010,1,1,5,6,2,2,3,0.30,-0.05
2010,1,1,6,6,3,2,3,-0.10,-0.71
2010,1,1,2,0,2,2,3,-0.05,-0.64
2010,1,1,7,7,2,2,2,0.50,-1.23
2010,1,2,3,2,3,3,3,0.05,-1.20
2010,1,1,7,5,2,2,2,-0.10,0.02
2010,0,2,2,1,2,2,3,1.21,-0.05
2010,1,2,1,2,3,1,1,0.91,-1.10
2010,1,2,6,1,2,3,2,0.45,0.78
2010,0,3,7,4,3,1,2,-0.25,1.14
2010,0,1,2,4,3,2,1,0.30,1.01
2010,0,1,0,5,3,3,2,0.10,0.68
2010,1,1,4,4,3,2,2,0.55,-0.38
2010,0,1,6,7,2,1,2,-1.10,0.55
2010,0,1,5,3,2,2,3,-0.75,-0.64
2010,0,1,4,4,3,2,3,0.65,0.68
2010,1,1,5,5,3,2,3,0.25,-0.51
2010,1,1,7,4,3,3,2,-0.90,-0.14
2010,0,1,4,6,2,2,3,-0.95,-0.24
2010,1,1,0,3,2,2,3,0.55,-0.41
2010,1,1,7,7,3,1,2,0.25,1.04
2010,1,1,4,6,3,3,3,-1.05,-0.18
2010,1,2,5,3,2,1,3,-2.31,1.14
2010,1,1,6,8,3,1,2,0.25,-0.31
2010,1,1,4,4,2,2,3,0.00,0.95
2010,0,1,5,3,2,1,1,0.55,0.25
2010,0,1,4,4,3,2,2,1.31,0.95
2010,1,1,4,4,3,3,3,0.45,0.68
2010,0,1,4,4,3,3,3,0.05,-0.38
2010,1,1,4,3,1,3,3,0.71,0.05
2010,1,1,6,4,3,2,2,0.76,0.88
2010,1,1,6,7,2,2,3,-0.65,-0.61
2010,0,1,5,6,2,2,3,-0.50,-1.43
2010,0,1,6,5,3,3,3,-0.50,0.05
2010,0,1,4,4,3,2,2,1.06,0.19
2010,1,1,4,6,2,3,3,0.30,-0.24
2010,1,1,7,6,3,3,3,-1.10,-0.51
2010,0,1,6,4,2,1,5,0.50,-0.38
2010,0,1,4,7,3,3,2,0.40,-1.17
